,train_losses,valid_losses,mAPs,precisions,recalls,f1s
127,0.006745581528312474,15.393145424979073,0.49436350458441103,0.4975909904157682,0.5471698113207547,0.5111695066137764
128,0.007665324165433083,15.768093654087611,0.0,0.0,0.0,0.0
129,0.0052294636426388095,15.416441883359637,0.49491354320297004,0.48489708978745305,0.5471698113207547,0.5011469624429956
130,0.016927335481598693,14.624579872403826,0.5335522178915759,0.4671255842443412,0.5471698113207547,0.4907757619675456
131,0.02253219299018383,14.750251429421562,0.04277068606011291,0.042709867452135494,0.07816711590296496,0.05523809523809524
132,0.06614748732942455,14.655247483934675,0.0,0.0,0.0,0.0
133,0.03683992557860208,15.59176594870431,0.010132901553335872,0.02777777777777778,0.03773584905660377,0.03199999999999999
134,0.009337418493024021,15.448416437421526,0.06791988102983548,0.06648113790970933,0.11051212938005392,0.08249266261688619
135,0.004653086569511665,15.385247571127755,0.5065459045523125,0.4644679847831344,0.5471698113207547,0.4858750369842948
136,0.003467778398497206,16.137942722865514,0.0479541818096464,0.06822510822510822,0.09164420485175202,0.07795965608465606
137,0.0054740201119544375,15.540123871394567,0.5152648660542384,0.4185732318589462,0.5471698113207547,0.46422386206006394
138,0.004225370294045446,16.027678557804652,0.24587365002375167,0.26758582074581894,0.3018867924528302,0.2811900652479099
139,0.005338656579864756,16.16566038131714,0.04277068606011291,0.055984555984555984,0.07816711590296496,0.06524184476940383
140,0.005808829707708562,15.185934884207589,0.5052427752519965,0.48575425117064047,0.5471698113207547,0.5001383405745381
141,0.003730796259950917,15.350542749677386,0.5204565755657243,0.4562666700314784,0.5471698113207547,0.4825139879619081
142,0.004689721113844019,16.02399969100952,0.04277068606011291,0.05178571428571428,0.07816711590296496,0.062298603651987104
143,0.004024764623949831,15.393818855285645,0.5229517311153479,0.44751928933701934,0.5471698113207547,0.4798174478813193
144,0.003274628554277544,16.096167155674525,0.4336062655749377,0.4831465464863872,0.46900269541778977,0.46764885970364567
145,0.008426208391715333,15.22118810244969,0.46773921832884097,0.38139500316662156,0.46900269541778977,0.4068137631779673
146,0.011714737212179967,15.194841180528913,0.26265590608950845,0.2318089709033105,0.3018867924528302,0.25535124468008125
147,0.005418674761148275,16.128997121538436,0.04277068606011291,0.05835010060362173,0.07816711590296496,0.06682027649769585
148,0.012069146667238115,15.19213250705174,0.0,0.0,0.0,0.0
149,0.00955543436004587,15.110046148300171,0.46900269541778977,0.45096072908959156,0.46900269541778977,0.44004366416831797
150,0.0034111626006944,15.540067638669695,0.38254764784707357,0.3716336377666994,0.3881401617250674,0.36500394337267483
151,0.0026551773112688986,15.418433836528234,0.46900269541778977,0.43894941948407296,0.46900269541778977,0.4334897858810808
152,0.0034400980111281825,15.368104798453194,0.0,0.0,0.0,0.0
153,0.0034795697769677302,15.599661009652275,0.5146114314385396,0.5208444662606617,0.5471698113207547,0.5146661431030716
154,0.010686234333816002,16.16152218409947,0.0008137110308701623,0.008163265306122448,0.010781671159029648,0.00929152148664343
155,0.015868845905335445,16.063355786459788,0.35629068968447986,0.3794212322456694,0.39892183288409705,0.36954456923243656
156,0.021177690572825807,16.391188553401403,0.0,0.0,0.0,0.0
157,0.02903887706826318,15.145797422954015,0.4921540646835276,0.5165768577755172,0.5417789757412399,0.5051962904664229
158,0.03709858903696515,17.36109685897827,0.07899647522289031,0.08513575701794754,0.0889487870619946,0.08663272436857342
